"","AAPL","TSLA","GE","C","CCL","F","BAC","AMD","INO","SIRI","VALE","WFC","AAL","OXY","NCLH","ORCL","PCG","COTY","INTC","SNAP","QRTEA","NOK","XOM","JPM","M","DAL","MSFT","MRO","UAL","T","ABEV","TSM","ITUB","PFE","SGMS","WKHS","GM","CSCO","ET","SQ","FB","CMCSA","PBR","NVDA","PLUG","MGM","AM","FCX","NLY","IMMU","BA","MU","KGC","TWTR","KMI","AUY","BBD","SCHW","KR","BP","OPK","GOLD","HST","WMB","PENN","KHC","NBL","GFI","SLB","MRK","ZNGA","ROKU","WMT","CVS","LUV","VER","FDX","HBAN","KO","VZ","APPS","EPD","CTL","APA","DVN","CVX","OSTK"
"2019-04-24",50.891109,51.731998,9.254146,65.586433,51.437401,9.121881,28.910612,28.459999,3.8,5.640273,11.811448,44.484154,33.540325,56.923306,56.98,53.985279,22.93,10.646495,56.664242,11.26,12.761854,5.670361,74.817513,108.937607,22.571421,56.325222,122.738281,17.858597,88.029999,28.517942,4.338987,42.417603,7.789324,37.167618,22.709999,0.699,38.031403,54.734787,12.988963,71.989998,182.580002,40.745907,14.713809,190.364761,2.58,27.206717,10.164797,13.393708,8.663154,16.129999,366.666107,43.029999,3.24,39.290001,18.450317,2.167168,8.315523,43.88488,24.716837,39.78714,2.33,12.570355,17.946203,25.688372,22.110001,30.143816,26.849487,3.568907,41.181553,71.548546,5.58,60.970001,100.712578,50.889946,52.171913,7.548774,193.02948,12.702306,45.715786,54.131836,3.59,26.082779,10.175867,34.28196,32.342178,110.247017,13.72
"2019-04-25",50.429272,49.526001,9.05556,65.49115,51.533134,8.959842,28.968397,27.66,3.84,5.660029,11.924296,44.51226,32.967995,56.776405,56.799999,53.818954,23.09,10.627347,55.593102,10.79,12.776762,5.190486,75.238457,108.995171,21.742453,55.215263,126.803055,17.64213,86.860001,28.101147,4.504746,41.548882,7.948293,37.394192,21.120001,0.74,37.447334,54.205536,12.862529,72.650002,193.259995,41.797417,14.838503,186.122696,2.53,27.167555,9.940988,12.042502,8.577719,16.66,373.834229,42.75,3.19,38.48,18.349243,2.157317,8.493448,44.118576,24.910162,39.633873,2.36,12.580152,17.898851,25.500277,21.870001,29.922985,26.528229,3.646915,40.306534,73.090004,5.46,61.040001,100.702843,51.178383,52.585896,7.557969,184.258957,12.646838,45.582394,52.965366,3.57,26.047073,10.03539,32.909908,31.451336,109.892822,13.12
"2019-04-26",50.188522,47.028,9.502379,66.234383,52.097958,9.922548,29.228418,27.879999,3.92,5.709419,12.055952,44.933865,32.622623,56.28981,57.27,54.2103,23.41,10.780534,50.594452,10.91,12.87367,5.249246,73.655342,109.820236,21.859591,55.604725,127.529594,17.100958,87.940002,28.416058,4.504746,41.04446,8.032452,37.734062,21.59,0.87,37.993107,53.772507,12.811955,71.550003,191.490005,41.943459,14.752177,177.339828,2.52,27.715797,9.855357,12.328525,8.637522,16.5,371.871277,42.099998,3.29,38.669998,18.588142,2.226272,8.540267,43.719357,24.165855,39.04784,2.46,12.736914,18.164019,25.518188,22.110001,30.419857,26.36273,3.890694,40.306534,73.367661,5.51,63.439999,98.766998,51.466824,52.221199,7.631526,179.546875,12.702306,45.982571,53.657661,3.6,26.207747,10.202207,31.943678,30.654264,109.147156,13.07
"2019-04-29",50.264679,48.293999,9.661248,67.682755,52.107529,9.836762,29.6329,27.690001,3.82,5.798319,12.018336,45.224312,33.323235,55.206432,57.080002,53.887451,23.42,10.397565,49.320663,11.22,12.769307,5.210073,73.179504,111.403214,21.706409,56.208385,127.411781,16.874651,89.610001,28.601299,4.563249,40.941715,7.976344,37.375317,22.66,0.825,38.309067,54.013077,12.854099,72.720001,194.779999,42.303699,14.742584,178.574631,2.53,27.999716,9.793079,12.259486,8.586261,15.61,370.172058,42.110001,3.2,39.779999,18.476507,2.177018,8.399803,44.693066,24.716837,38.786381,2.42,12.403794,18.211369,25.339054,22.02,30.613087,26.693726,3.676169,40.427547,73.511269,5.53,63.279999,98.796181,51.909096,53.059025,7.530385,182.073639,12.877957,46.135021,53.904236,3.65,26.124382,10.237327,32.098274,30.6824,109.725044,13.1
"2019-04-30",49.296772,47.737999,10.098141,67.368309,52.519184,9.960675,29.449919,27.629999,3.76,5.739052,12.018336,45.355473,33.727802,54.058781,56.389999,54.132038,22.52,10.359268,49.253117,11.14,12.709674,5.170899,73.463181,111.336067,21.210831,56.753624,128.2267,16.766418,88.860001,28.675396,4.592501,40.932377,8.088555,38.338253,23.129999,0.83,37.29414,53.839867,12.744523,72.82,193.399994,42.381584,14.608299,180.237595,2.49,26.071062,9.505047,12.141131,8.620436,16.02,368.843903,42.060001,3.18,39.91,18.485807,2.157317,8.484083,44.576218,24.919832,39.42651,2.39,12.462582,18.22084,25.37488,21.67,30.585485,26.343262,3.656667,39.729393,75.359108,5.66,63.59,100.041351,52.284065,53.453297,7.594747,184.834564,12.868712,46.744827,54.236156,3.78,25.94315,10.02661,31.798738,30.138514,111.906113,13.18
"2019-05-01",51.716534,46.801998,10.028635,66.663193,53.438221,9.817699,29.141745,26.809999,3.68,5.808197,11.642176,45.186829,33.461376,52.773411,58,53.691776,21.700001,10.378418,48.982918,11.2,12.7544,5.112139,71.989883,110.482216,21.057652,56.009186,125.556122,16.264608,87.940002,28.517942,4.533998,40.932377,7.976344,38.489304,22.99,0.88,37.102634,53.483818,12.778239,73.620003,193.029999,42.274487,14.320546,179.709824,2.51,25.297646,9.364924,11.549362,8.552088,14.95,367.974762,41.900002,3.06,39.290001,18.225313,2.127765,8.352981,44.362,24.726501,38.840473,2.3,12.335213,18.448128,25.06139,21.040001,30.355455,25.330809,3.607911,38.509956,75.368675,5.51,63.689999,98.601624,55.120365,53.128021,7.567163,181.088318,12.730041,46.297001,53.600758,3.97,26.369041,9.973929,30.639261,29.857201,109.808937,12.41
"2019-05-02",51.379974,48.82,10.177575,67.044327,52.011806,9.855827,29.372875,28.290001,3.74,5.699541,11.623367,45.252411,33.500854,52.65406,56.900002,53.417839,20.959999,10.378418,48.780266,11.24,12.821489,5.082759,70.727074,110.722061,21.111713,56.479355,123.916473,15.270822,88.309998,28.360487,4.446243,41.474152,8.045577,38.715878,23.9,0.932,36.623894,52.867958,12.567515,67.739998,192.529999,41.524803,14.301362,182.418365,2.46,25.131212,9.567325,11.352106,8.338499,14.9,366.998169,42.560001,3.05,39.950001,18.011339,2.019406,8.409167,44.673584,24.919832,38.434761,2.37,12.256831,18.561771,24.595629,20.040001,29.610134,24.805109,3.59816,38.277241,76.134621,5.82,64.389999,98.397346,54.543488,52.60561,7.640721,182.473648,12.8872,46.106438,54.046486,3.89,25.925028,10.02661,28.774431,28.994492,108.476044,13.04
"2019-05-03",52.018696,51.006001,10.425808,67.773178,52.825531,9.922548,29.575113,28.219999,3.89,5.808197,12.02774,45.580326,34.329735,53.204933,58.25,53.603725,21.49,10.991164,49.938255,11.8,13.060028,5.072965,70.891792,111.403214,20.940514,56.616489,126.557594,15.428252,88.5,28.434584,4.455994,41.763729,8.03622,39.074623,21.82,0.94,37.150509,52.867958,12.946818,68.519997,195.470001,42.147923,14.397281,182.23912,2.57,25.444496,9.497262,11.786069,8.287237,14.74,367.6427,43.330002,3.07,40.799999,18.169493,2.039108,8.554396,45.02412,24.881163,38.840473,2.41,12.335213,18.826939,24.71207,20,29.978193,24.384518,3.617662,38.426178,76.594193,6.03,65.019997,99.30204,54.476185,52.852032,7.705083,183.468735,13.025872,46.420868,54.283573,4.07,26.051889,10.254886,29.557079,29.31332,109.305603,12.88
"2019-05-06",51.215385,51.068001,10.356304,67.523842,52.509609,9.884421,29.343985,27.42,3.95,5.768685,11.773833,45.37421,34.290264,53.957787,58.290001,53.662426,21.34,11.623061,49.729515,11.77,12.910941,5.033792,70.58065,110.415054,20.904472,56.547924,125.821205,15.516809,87.790001,28.332703,4.436493,40.876331,7.802333,39.320076,20.700001,0.88,36.470695,52.531158,13.019915,70.139999,193.880005,42.157658,14.253403,179.092438,2.51,24.964781,9.396062,11.559224,8.201802,14.65,362.896545,42.130001,3.07,40.23,18.085762,2.088362,8.263938,45.043594,24.852163,38.705235,2.49,12.345009,18.826939,24.523975,19.370001,30.153017,24.228022,3.637165,38.388943,76.096336,6.17,65.75,99.671692,54.418503,52.714035,7.677499,181.068802,12.905691,46.182667,53.970619,4.06,25.870657,10.114408,29.740665,29.528997,110.358871,12.99
"2019-05-07",49.834774,49.411999,10.038564,65.366074,51.389538,9.893953,28.814312,26.66,3.71,5.65015,11.74562,44.193707,33.557953,54.802456,57.189999,52.83083,21,11.728378,49.011047,11.17,12.650039,4.935858,70.205475,108.61142,20.535038,55.99939,123.239006,15.260983,85.68,28.277124,4.358488,40.876331,7.708783,38.545948,18.870001,0.843,36.891991,51.434155,12.994115,68.419998,189.770004,41.631901,14.109528,172.380814,2.47,24.348005,9.598463,11.283065,8.244519,14.16,348.863098,40.259998,3.06,38.619999,18.197403,2.098212,8.198353,44.478844,24.910162,38.065105,2.36,12.462582,18.334482,24.649372,18.75,29.904581,23.748743,3.802933,37.79319,74.583595,6.09,64.410004,98.543259,53.216675,51.462227,7.530385,176.24942,12.619104,45.734844,53.705082,3.95,25.861597,10.017829,29.479782,29.116396,110.237694,12.54
"2019-05-08",49.844593,48.967999,10.08821,65.423607,51.715031,9.855827,28.698742,27.09,3.9,5.669906,11.689196,44.034439,33.399609,55.279877,57.34,52.821049,20.26,11.086907,47.807129,10.82,12.642584,4.877098,70.315285,108.035789,20.471966,55.294132,123.229202,15.310181,84.639999,28.064098,4.446243,40.820278,7.8304,38.659237,22.469999,2.65,36.585594,51.4534,12.968315,67.25,189.539993,41.427441,14.637076,173.187408,2.42,25.131212,9.543971,11.214025,8.218889,14.5,351.324066,39.75,3.11,38.580002,18.29974,2.039108,8.43259,44.381477,24.436512,38.119202,2.09,12.315617,18.059845,24.264227,19.02,29.84017,24.012833,3.783432,37.486004,74.851669,6.04,64.919998,97.570465,53.591644,51.659359,7.576358,175.049423,12.51741,45.591923,53.467987,3.89,25.807228,10.03539,29.576405,29.566505,109.519989,12.07
"2019-05-09",49.309052,48.396,9.969059,64.857788,51.638435,9.722382,28.612068,27.209999,3.87,5.652089,11.519923,44.214172,33.597534,51.717579,57.59,53.07542,19.35,11.077332,45.263371,10.98,12.374228,4.847718,70.251221,107.949448,20.453945,55.431267,123.219376,15.024836,84.120003,28.138195,4.309736,40.39994,7.699427,38.706852,21.9,2.05,35.98238,50.924137,12.796322,66.389999,188.649994,41.787678,14.176668,169.473129,2.31,25.013727,9.528401,11.12526,8.176171,14.32,347.822571,39.27,3.08,38.790001,18.35556,1.999705,8.25457,44.615162,24.513844,38.10548,2.09,12.119664,18.003021,24.147785,20.190001,29.978193,23.807428,3.666418,37.486004,74.995293,5.94,83.169998,97.345543,53.216675,51.708645,7.557969,175.176254,12.55439,45.163158,53.562828,3.8,25.644119,9.534937,30.011209,29.30394,112.959373,13.43
"2019-05-10",48.625954,47.903999,10.058423,65.116722,52.021374,9.893953,28.486874,27.959999,3.73,5.681784,11.726812,44.60202,33.637119,50.468941,57.900002,53.466755,18.6,11.230519,44.855595,10.49,9.019769,4.828131,70.862106,107.939857,20.23769,55.460648,124.819756,15.014996,84.790001,28.360487,4.270734,40.007618,7.699427,38.783051,22.07,1.82,36.279202,51.347546,12.994115,65.989998,188.339996,42.011612,14.205445,168.108902,2.35,25.092051,10.112249,11.214025,8.218889,15.24,348.352966,38.939999,3.05,38.450001,18.32765,1.989854,8.207723,44.644375,24.968163,37.968239,2.12,11.757151,18.192429,24.676243,20.33,30.042603,23.582462,3.627414,36.825096,74.861244,5.94,82.75,99.663292,53.034004,51.984638,7.723472,173.654343,12.628347,45.915874,53.970619,3.82,26.033764,9.561276,30.165804,29.360207,113.70504,13.77
"2019-05-13",45.799843,45.402,9.80026,61.741016,50.527935,9.608002,27.206026,26.24,3.57,5.513509,11.266014,43.826332,31.806326,49.73444,55.290001,52.27317,18.23,11.230519,43.457489,10.11,9.317943,4.720404,70.075363,105.00415,19.444761,53.677917,121.108444,14.78869,82.07,28.221554,4.182979,38.288868,7.484255,38.640186,20.59,2.09,35.005741,49.365238,12.710325,62.389999,181.539993,41.164566,13.764222,157.782578,2.23,24.827719,9.972126,10.56308,8.150541,14.9,331.361084,37.380001,3.16,36.59,18.29974,2.048959,7.907897,42.65802,24.542841,37.721222,1.96,12.06088,17.832558,24.398581,19.77,29.416904,22.976025,3.734676,35.521877,73.884659,5.88,79.449997,97.68782,51.745647,50.308983,7.787834,168.093506,12.073662,45.782486,53.818882,3.75,25.798166,9.227641,29.122272,28.056768,112.260323,12.43
"2019-05-14",46.524864,46.462002,10.247081,62.584942,51.52356,9.760509,27.562353,27.32,3.54,5.5729,11.322439,43.977684,32.004253,50.083328,56.299999,52.958015,18.360001,11.603913,43.855564,10.49,9.422303,4.671437,70.167923,105.838814,19.642994,54.118702,122.463371,15.262558,83.449997,28.795803,4.163477,39.204288,7.49361,38.725906,20.809999,1.95,35.465336,50.058083,12.796322,64.110001,180.729996,41.777943,13.773812,161.357468,2.28,25.385756,10.096681,10.711021,8.141997,15.41,336.930115,38.509998,3.13,36.93,18.541626,2.019406,7.898527,43.342262,24.542841,38.013988,2.01,12.207842,17.984083,24.613544,19.91,29.692947,23.543337,3.695671,36.30381,74.124031,6.01,82.830002,98.07901,50.92841,50.910248,7.824613,167.664246,12.258558,46.392277,53.629211,3.87,25.897844,9.657855,29.962898,28.844456,113.378807,12.89
"2019-05-15",47.082195,46.389999,10.187505,62.210934,51.494843,9.874889,27.244547,27.58,3.49,5.553103,11.284823,43.362808,31.826118,49.807896,56.73,53.378704,18.059999,12.724092,44.292469,10.66,9.504301,4.671437,70.686249,105.435875,19.552891,53.922798,124.187927,15.232941,82.349998,28.943996,4.036721,39.204288,7.418767,39.192604,21.280001,1.96,35.781303,50.462242,12.84792,65.230003,186.270004,41.369026,13.581979,158.907822,2.33,25.552189,10.384712,10.701159,8.141997,14.93,339.483826,38.41,3.17,37.900002,18.736998,2.009555,7.748616,41.778267,24.50396,38.215271,2.08,12.247033,18.25872,24.819551,20.32,29.812567,23.631367,3.705423,36.610992,74.248497,6.19,83.339996,97.67804,50.755348,51.265087,7.925752,168.327621,11.99046,46.859154,53.875782,4.06,25.99752,9.613955,30.117495,29.00387,113.844856,10.87
"2019-05-16",46.87505,45.666,10.058423,63.275433,51.628868,9.913016,27.533461,28.01,3.42,5.592697,10.824026,43.419567,31.984455,49.348835,57.549999,53.456974,18.17,12.676222,44.205082,11.42,9.921746,4.857512,70.676994,106.788597,19.372679,54.24604,127.055618,15.509365,82.580002,29.286697,4.036721,38.793278,7.287794,39.659286,21.5,1.51,35.790882,53.820621,12.761924,66.400002,186.990005,42.050556,13.284633,159.515244,2.42,25.973164,10.571544,10.513765,8.150541,16.059999,347.50827,37.310001,3.13,38.299999,18.997494,1.999705,7.579962,42.755764,23.969366,38.681862,2.03,11.93351,18.315544,24.747896,21.4,29.867773,23.96393,3.617662,37.104347,75.761215,6.23,83.279999,99.076508,50.284233,51.836784,7.971726,171.47879,12.175355,47.240284,54.416344,4.09,26.196871,9.350559,30.175467,29.350828,113.703674,10.11
"2019-05-17",46.608715,42.206001,9.929341,62.402729,51.389538,9.808168,27.350481,27.5,3.34,5.602596,10.899258,43.230377,31.410477,48.439896,56.919998,53.320004,17.02,12.925151,43.583714,11.49,10.078287,4.837924,70.260483,106.270531,19.615963,53.766075,126.208138,15.27243,81.5,29.453409,3.948966,37.59763,7.17553,39.497379,20.83,1.48,35.427036,54.224777,12.727525,65.309998,185.300003,42.391323,12.910552,155.870667,2.55,25.346594,10.376927,10.227744,7.996756,15.61,348.696716,36.060001,3.16,37.5,18.80212,1.980003,7.505008,42.237694,23.541689,38.736759,2.05,11.972699,18.164019,24.631458,21.200001,29.932182,23.328154,3.559156,36.322418,75.368675,6.19,84.029999,98.636452,50.841873,51.491798,7.962531,165.771606,12.221579,46.878216,55.089668,3.96,26.205935,9.297879,29.383158,28.7038,113.440109,10.61
"2019-05-20",45.151264,41.071999,9.810188,62.297241,50.145004,9.798635,27.350481,26.68,3.31,5.523407,10.729985,42.993881,30.638575,49.082584,55.889999,52.498188,17.68,12.925151,42.292423,11.19,10.063377,4.975032,70.251228,106.826973,19.444761,53.168564,124.385033,15.341537,81.739998,29.814632,3.939215,36.112404,7.381345,39.611668,20.35,1.4,35.398315,53.897602,12.667328,64.389999,182.720001,41.651367,13.121572,151.110809,2.57,24.81793,10.361358,10.060076,7.911321,15.44,346.50647,34.619999,3.16,37.150002,18.876551,1.970152,7.701766,42.570042,23.395887,38.956333,1.99,11.953104,17.965141,24.595629,21.4,29.251282,23.504213,3.500649,36.415508,75.521873,6.15,83.330002,99.281883,50.957253,51.265087,7.806222,164.103348,12.314025,46.544727,55.962151,3.9,25.906904,8.894006,28.919367,28.159918,113.741318,9.9
"2019-05-21",46.016857,41.015999,9.889624,63.371334,50.413055,9.760509,27.629765,27.35,3.45,5.582798,11.012107,43.826332,30.975046,49.128487,56.77,52.997143,18.450001,12.934726,43.166225,11.54,10.331735,4.994618,70.57518,107.191544,19.615963,53.707306,125.055145,15.637705,82.970001,30.018398,4.104974,36.710232,7.699427,39.687859,20.280001,1.7,35.55151,54.388367,12.839322,65.919998,184.820007,42.147923,13.524426,154.40686,2.51,25.238905,10.33022,10.208019,7.945496,15.83,352.360291,35.639999,3.14,37.470001,18.923067,1.920899,8.085917,43.029461,23.619448,39.111866,2.1,11.874723,18.164019,24.980778,21.530001,29.426107,23.738962,3.676169,36.769238,76.115479,6.17,87.629997,98.890709,51.457211,52.60561,7.861392,163.888733,12.434207,46.306526,56.426849,3.88,26.124382,8.981804,29.788973,29.182037,114.211945,11.19
"2019-05-22",45.074814,38.546001,9.830049,62.009541,50.384338,9.503152,27.437155,27.41,3.35,5.50361,11.049723,43.608753,29.609373,48.45826,56.810001,53.026501,19,12.561332,42.719612,11.31,10.026106,5.079776,69.936531,106.318504,19.688049,52.953072,125.813942,15.232941,81.879997,29.897989,4.143977,36.336594,7.783625,39.992641,19.610001,1.59,34.038681,53.589672,12.830722,66.459999,185.320007,42.157658,13.689043,151.558884,2.53,25.278063,10.462558,9.921997,7.945496,14.8,346.496613,34.73,3.1,38.580002,18.923067,1.871645,8.076548,42.589592,23.327848,38.736759,1.98,11.698365,18.107197,24.747896,21.370001,29.334091,22.878216,3.705423,35.689438,77.532471,6.21,88.019997,99.976234,51.639889,51.817074,7.925752,158.044968,12.323272,47.306976,56.189754,3.9,25.94315,8.744749,28.494225,27.484751,113.48719,10.88
"2019-05-23",44.305401,39.098,9.492451,61.280693,49.891411,9.388772,26.734135,26.360001,3.25,5.335334,11.087338,43.097942,29.193733,48.577621,55.549999,51.930748,18.99,12.551758,43.234192,11.12,9.735387,4.921342,68.298271,104.227058,19.165434,52.894299,124.345612,14.374053,80.910004,29.768322,4.153728,35.561287,7.774271,39.925972,18.75,1.44,33.636536,52.14624,12.443736,63.75,180.869995,41.602692,13.390617,146.699463,2.5,24.837509,10.151172,9.813505,7.877147,14.43,344.306335,33.82,3.12,37.189999,18.569536,1.822391,7.992223,41.582771,22.871012,37.821861,1.92,11.717962,18.126137,24.192574,20.83,28.938433,21.293661,3.783432,34.898197,77.570755,6.07,89.980003,99.614395,50.755348,50.230125,7.980922,156.669373,12.073662,47.497536,55.82938,3.94,25.562567,8.481352,26.726017,25.478018,110.945793,10.53
"2019-05-24",44.135246,38.125999,9.383227,61.750603,49.881748,9.369707,27.138613,26.440001,3.26,5.355131,11.303632,43.674976,28.867161,49.091763,55.380001,51.627457,18.83,12.523035,43.273029,11.56,9.839747,5.069874,68.58519,105.253593,18.931162,53.011841,124.404724,14.245713,80.790001,29.888731,4.153728,35.682724,7.746203,39.954544,18.85,1.6,33.626961,52.319454,12.555532,64.660004,181.059998,41.544273,13.573523,144.538589,2.5,25.003942,10.049973,9.941723,7.868605,14.8,348.578857,34,3.14,37.41,18.662573,1.851943,7.954743,42.276791,23.055691,38.206116,1.96,11.708162,18.239782,24.174658,21.110001,28.625584,21.225193,3.783432,34.442066,77.714371,6.06,95.779999,100.406532,51.024555,50.417408,7.953337,156.025482,12.212335,47.268867,56.256138,3.86,25.680367,8.876446,26.407156,25.309225,111.736443,10.67
"2019-05-28",43.952755,37.740002,9.293861,61.175201,49.533802,9.322048,26.868958,29.049999,3.14,5.29574,11.660983,43.12632,28.431726,47.999195,55.220001,50.629539,17.73,12.456016,42.302124,11.57,10.026106,4.960951,67.206078,104.111923,18.958197,52.776756,124.325905,14.14699,79.900002,29.573816,4.153728,35.168964,7.867823,39.906921,18.360001,1.73,33.368435,51.896049,12.323341,65.82,184.309998,41.349552,13.785309,142.726273,2.67,24.788557,9.816433,9.892408,7.706277,14.06,348.559235,32.939999,3.21,37.290001,18.49511,1.81254,8.207723,41.827141,22.958492,37.949944,1.88,11.502414,17.879908,23.628284,20.6,26.739294,21.205633,3.77368,33.976635,76.843124,6.13,88.830002,100.162048,50.668816,49.31345,7.888976,154.581619,12.092152,46.782936,55.696617,3.84,25.462889,8.894006,26.001339,24.943514,111.35994,10.19
"2019-05-29",43.743137,37.972,9.303793,61.098476,49.872082,9.255326,26.724499,28.09,3.06,5.285841,11.717408,43.022263,28.115049,47.742134,54.66,50.570843,17.129999,12.082623,42.942917,11.68,9.631025,4.990657,66.789574,103.82412,18.868086,52.120472,123.123634,13.910055,79.25,29.555296,4.221981,35.206326,8.120417,39.735481,18.57,1.73,33.310989,51.174332,12.374939,63.23,182.190002,40.814056,14.006721,139.74884,2.59,24.827719,9.66074,9.852957,7.646472,14.04,342.587494,33.290001,3.19,36.849998,18.52302,1.773137,8.460697,41.807594,22.385015,37.75782,1.85,11.512211,17.595802,23.556631,20.33,26.389641,21.362131,3.9492,33.678761,75.98143,6.19,91.800003,99.868668,50.495754,48.850182,7.824613,155.674301,12.119886,46.316059,55.175026,3.67,25.28166,9.122283,25.759781,25.177944,109.910408,10.05
